index,mean_intensity,edge_density,texture_variance,glcm_contrast_d1,glcm_homogeneity_d1,glcm_energy_d1,glcm_correlation_d1,glcm_contrast_d2,glcm_homogeneity_d2,glcm_energy_d2,glcm_correlation_d2,glcm_contrast_d4,glcm_homogeneity_d4,glcm_energy_d4,glcm_correlation_d4,glcm_contrast_d8,glcm_homogeneity_d8,glcm_energy_d8,glcm_correlation_d8,phase_fraction,fft_energy_ratio,run_length_mean,E_x
3854,0.046524,0.008881,2884.4804,23.955055,0.993966,0.951289,0.932223,47.976655,0.987915,0.947985,0.864764,94.869141,0.976103,0.9416,0.734586,166.041835,0.958176,0.932411,0.537867,0.046524,0.900702,100.8246,1071.7025
3855,0.02858,0.009155,1805.2834,21.036673,0.994701,0.96912,0.90456,41.323404,0.989591,0.966478,0.812798,78.688477,0.980179,0.961612,0.645143,138.347357,0.965152,0.953737,0.385712,0.02858,0.827389,108.8638,1044.3356
3856,0.359009,0.014359,14963.6491,20.854274,0.994747,0.731119,0.988584,41.811716,0.989468,0.727563,0.97711,83.487305,0.97897,0.720542,0.954295,166.792024,0.957987,0.706795,0.90868,0.359009,0.97987,109.409,1649.5428
3857,0.231384,0.023285,11564.4097,53.138879,0.986615,0.79397,0.962434,104.620848,0.973647,0.785654,0.926181,203.642578,0.948705,0.77016,0.856752,385.347089,0.902935,0.743538,0.729924,0.231384,0.949417,57.9965,1412.59
3858,0.457321,0.096252,16137.8081,164.523805,0.958558,0.681203,0.916465,327.413201,0.917528,0.654377,0.833719,647.349609,0.83694,0.606333,0.671074,1230.059917,0.690161,0.539202,0.374402,0.457321,0.873711,22.1256,1993.0469
3859,0.042816,0.008728,2664.9156,17.449494,0.995605,0.955979,0.946205,34.609114,0.991282,0.953864,0.893007,68.598633,0.982721,0.949679,0.78695,132.345845,0.966664,0.94178,0.587409,0.042816,0.898135,120.6924,1058.8678
3860,0.470367,0.017807,16199.1523,37.756572,0.99049,0.701682,0.980906,75.13901,0.981073,0.695149,0.962,145.995117,0.963225,0.682952,0.926158,270.318107,0.93191,0.662186,0.863249,0.470367,0.980323,74.7275,2033.1671
3861,0.126938,0.011307,7206.3725,26.630239,0.993292,0.878606,0.969693,53.16497,0.986608,0.875015,0.939425,105.635742,0.973392,0.868002,0.879386,206.489526,0.947988,0.854695,0.763711,0.126938,0.955574,94.4323,1189.9781
3862,0.092987,0.018066,5484.2389,39.945358,0.989938,0.90598,0.940531,79.777974,0.979905,0.900302,0.881596,159.345703,0.959863,0.889206,0.764913,311.703535,0.921485,0.868895,0.545136,0.092987,0.90238,71.7809,1131.8426
3863,0.311707,0.032608,13950.826,109.560938,0.972403,0.737971,0.935588,217.420922,0.945234,0.721195,0.872039,427.40332,0.892342,0.690326,0.748022,808.141113,0.796438,0.641349,0.522613,0.311707,0.946607,31.8445,1885.0016
3864,0.43956,0.073914,16018.7136,271.713557,0.931558,0.665964,0.861059,529.574373,0.866606,0.625797,0.72922,970.040039,0.755657,0.567926,0.50404,1500.87815,0.621945,0.521581,0.232651,0.43956,0.89974,13.8701,2806.3707
3865,0.183228,0.031967,9731.3299,88.037868,0.977824,0.82351,0.926097,172.679334,0.956504,0.81086,0.855406,324.413086,0.918284,0.789445,0.729099,512.129032,0.871,0.765217,0.572826,0.183228,0.903411,38.4601,1344.6516
3866,0.277802,0.047256,13045.8248,113.938511,0.9713,0.756076,0.928316,225.294953,0.943251,0.739477,0.85796,424.880859,0.892977,0.711666,0.730991,717.305727,0.819318,0.676248,0.542026,0.277802,0.911369,30.7681,1586.7011
3867,0.087143,0.011032,5172.6771,26.873438,0.993231,0.913024,0.957593,53.958477,0.986408,0.909043,0.915154,107.789062,0.972849,0.901222,0.831714,214.554057,0.945956,0.886081,0.669827,0.087143,0.938461,93.8911,1127.4539
3868,0.22226,0.077606,11240.2362,154.735064,0.961024,0.785089,0.887379,305.622278,0.923017,0.763095,0.777843,579.427734,0.854048,0.726527,0.579868,949.426711,0.76085,0.684575,0.315305,0.22226,0.770689,23.3974,1356.4575
3869,0.332153,0.017532,14424.3327,43.714936,0.988989,0.738384,0.975188,87.774083,0.977891,0.730913,0.950207,176.203125,0.955616,0.716202,0.900153,353.151477,0.911045,0.687973,0.800335,0.332153,0.974473,67.2164,1666.687
3870,0.286484,0.054245,13291.8134,136.981572,0.965496,0.746812,0.915606,272.600178,0.931335,0.725908,0.832111,530.270508,0.866431,0.689014,0.673747,983.185216,0.752346,0.635192,0.396077,0.286484,0.903609,26.1204,1617.2034
3871,0.169312,0.076508,9145.4497,217.601884,0.945188,0.816722,0.804993,416.835338,0.895004,0.790645,0.626103,702.413086,0.82307,0.757602,0.368814,919.481666,0.768393,0.736257,0.172411,0.169312,0.730641,17.0889,1302.0085
3872,0.042038,0.007004,2618.607,15.686305,0.996049,0.957097,0.950616,31.19093,0.992143,0.955341,0.901183,61.400391,0.984534,0.951984,0.80292,114.653887,0.97112,0.945977,0.625203,0.042038,0.915774,127.5019,1058.4716
3873,0.423859,0.039627,15879.2672,127.922426,0.967778,0.693191,0.933994,254.77679,0.935824,0.672123,0.868508,497.724609,0.874629,0.634346,0.742989,906.665937,0.771621,0.580011,0.531251,0.423859,0.951645,27.7695,2222.5095
3874,0.245346,0.048203,12039.4682,183.310892,0.953826,0.764986,0.875424,363.182056,0.908518,0.738681,0.753502,700.382812,0.823581,0.694925,0.525324,1264.88119,0.68139,0.640735,0.14407,0.245346,0.894628,20.0355,2276.1321
3875,0.339325,0.011063,14577.534,25.475046,0.993583,0.738846,0.985664,51.028605,0.987146,0.735001,0.971243,102.067383,0.97429,0.727455,0.942309,204.426506,0.948507,0.712844,0.883734,0.339325,0.984337,97.0904,1693.1588
3876,0.49588,0.012711,16255.1463,35.567785,0.991041,0.700811,0.982077,70.988358,0.982119,0.69458,0.964228,141.380859,0.964388,0.682384,0.928757,274.819241,0.930776,0.660019,0.861497,0.49588,0.987038,77.9263,2909.2717
3877,0.133896,0.07164,7540.8042,293.844623,0.925984,0.835968,0.681711,530.673075,0.866329,0.806838,0.426617,795.005859,0.799747,0.778954,0.140508,837.586032,0.789021,0.777421,0.078942,0.133896,0.648544,12.878,1431.2501
3878,0.234238,0.011444,11663.5592,31.007812,0.992189,0.796516,0.978166,62.076664,0.984364,0.792292,0.956174,123.969727,0.968773,0.784066,0.912011,246.687153,0.937862,0.768388,0.823071,0.234238,0.975635,85.5561,1486.9985
3879,0.04187,0.011185,2608.6086,27.177436,0.993154,0.95546,0.914723,52.737697,0.986716,0.952089,0.834766,99.360352,0.974972,0.945838,0.690872,160.22787,0.95964,0.937735,0.507166,0.04187,0.857392,93.2233,1058.5501
3880,0.391525,0.087997,15491.116,177.960524,0.955174,0.693135,0.905949,353.415816,0.910978,0.664739,0.813328,687.216797,0.826898,0.61585,0.637438,1216.368967,0.69361,0.555672,0.35977,0.391525,0.863123,20.5894,1755.5499
3881,0.190399,0.081589,10023.4299,324.06204,0.918372,0.785538,0.734864,609.962737,0.846357,0.749873,0.500429,990.035156,0.750621,0.710934,0.188417,1202.552986,0.69709,0.693464,0.016031,0.190399,0.713815,11.7322,1632.4743
3882,0.149536,0.018417,8269.5594,51.071691,0.987136,0.855644,0.949573,102.05721,0.974293,0.847909,0.899556,202.658203,0.948953,0.832995,0.801836,388.097782,0.902242,0.806668,0.62545,0.149536,0.938043,59.7956,1329.8585
3883,0.205643,0.015488,10622.0795,37.209375,0.990627,0.814781,0.971317,74.345503,0.981273,0.809095,0.942714,148.209961,0.962668,0.798007,0.885888,292.19862,0.926398,0.777291,0.775286,0.205643,0.96344,75.5023,1308.257
3884,0.078278,0.022446,4691.5672,43.593336,0.989019,0.919157,0.923879,85.881874,0.978367,0.91356,0.849982,163.836914,0.958731,0.903444,0.713763,286.822266,0.927753,0.888238,0.49812,0.078278,0.838541,67.3546,1108.7855
3885,0.406265,0.045883,15684.9272,129.503217,0.96738,0.697172,0.93236,256.546921,0.935379,0.67615,0.865997,501.108398,0.873776,0.638261,0.738226,911.229587,0.770471,0.58391,0.52385,0.406265,0.943057,27.4669,2323.8892
3886,0.044861,0.023895,2786.2136,86.213879,0.978284,0.945288,0.74499,164.316991,0.95861,0.935719,0.511465,273.348633,0.931146,0.923023,0.179141,321.268444,0.919076,0.918528,0.011832,0.044861,0.649463,39.1493,1117.3638
3887,0.204269,0.024582,10569.3857,60.434835,0.984777,0.812216,0.953193,119.331247,0.969942,0.803291,0.907649,233.666016,0.941142,0.786666,0.81927,440.110887,0.889141,0.758958,0.659219,0.204269,0.937914,52.4288,1457.8634
3888,0.109467,0.066025,6338.8728,272.747151,0.931298,0.860626,0.648182,493.866557,0.8756,0.833906,0.364021,728.314453,0.816545,0.808429,0.066695,811.204385,0.795666,0.799608,-0.032168,0.109467,0.59412,13.8203,1358.0164
3889,0.136932,0.027985,7684.7779,78.674724,0.980183,0.862222,0.916412,156.626077,0.960548,0.85098,0.834141,306.571289,0.922778,0.830223,0.677428,550.076093,0.861442,0.79923,0.426937,0.136932,0.899331,42.2813,1286.1604
3890,0.047028,0.011169,2914.16,23.468658,0.994088,0.950973,0.934133,46.877953,0.988192,0.947833,0.86868,93.269531,0.976506,0.9417,0.739629,177.169638,0.955373,0.9307,0.510287,0.047028,0.879832,102.081,1060.1436
3891,0.27124,0.13295,12853.4248,325.095634,0.918112,0.727584,0.792857,630.715997,0.841129,0.686181,0.598201,1125.017578,0.71662,0.633441,0.283574,1488.625063,0.625031,0.607996,0.052751,0.27124,0.687374,11.6966,1407.2889
3892,0.046829,0.013504,2902.472,31.129412,0.992159,0.95006,0.91247,62.015625,0.984379,0.945874,0.826274,122.185547,0.969223,0.93784,0.660281,225.806893,0.943122,0.924396,0.380494,0.046829,0.849812,85.3333,1065.3364
3893,0.429504,0.034546,15933.0998,94.725827,0.97614,0.697517,0.95131,188.610513,0.952491,0.681508,0.903075,370.986328,0.906553,0.651717,0.809449,713.242203,0.820342,0.601322,0.634007,0.429504,0.960025,36.1279,2086.9817
3894,0.219437,0.083389,11137.7554,82.140303,0.97931,0.798359,0.93955,162.974133,0.958949,0.786447,0.87998,320.291016,0.919322,0.764313,0.763792,609.591088,0.846451,0.727552,0.549158,0.219437,0.753171,40.7816,1334.1073
3895,0.20491,0.088547,10594.0067,381.821691,0.903823,0.766668,0.704246,691.938115,0.825708,0.729045,0.462841,968.255859,0.756107,0.702133,0.243713,800.889286,0.798265,0.719898,0.370751,0.20491,0.676986,10.0269,1799.6858
3896,0.44931,0.02179,16089.1718,40.370956,0.989831,0.703617,0.979445,79.655896,0.979936,0.696775,0.959442,156.638672,0.960544,0.683612,0.920234,307.952589,0.92243,0.658639,0.843135,0.44931,0.975494,71.2348,1929.2736
3897,0.402359,0.021317,15636.3171,64.751608,0.98369,0.709262,0.966075,129.52476,0.967374,0.698258,0.932135,259.567383,0.934618,0.676818,0.863978,521.568911,0.868622,0.636568,0.726592,0.402359,0.973096,49.6109,2362.4665
3898,0.336136,0.039627,14510.2341,98.434605,0.975205,0.727572,0.944449,195.813115,0.950677,0.711673,0.889536,382.429688,0.90367,0.682651,0.784403,712.804593,0.820452,0.636296,0.598933,0.336136,0.939399,34.9525,1846.5032
3899,0.048309,0.011475,2989.5592,25.779044,0.993507,0.949417,0.92952,51.394839,0.987054,0.945969,0.859798,100.160156,0.974771,0.939466,0.728076,184.921591,0.95342,0.928307,0.503423,0.048309,0.876629,96.3765,1068.6002
3900,0.048264,0.020615,2986.87,40.674954,0.989754,0.947464,0.888811,81.059793,0.979582,0.942069,0.779206,156.515625,0.960575,0.932191,0.576608,267.442383,0.932634,0.91796,0.287004,0.048264,0.723879,70.8497,1054.5
3901,0.113785,0.053894,6556.9787,215.230699,0.945786,0.863914,0.732028,394.67818,0.900585,0.841065,0.510287,621.632812,0.843417,0.814582,0.233612,687.735777,0.826767,0.806388,0.160834,0.113785,0.684863,17.2645,1338.7414
3902,0.477295,0.014725,16222.7283,32.041406,0.991929,0.702232,0.983817,64.335107,0.983795,0.696637,0.9675,129.076172,0.967487,0.685584,0.934764,260.065524,0.934492,0.663937,0.868414,0.477295,0.985419,83.6986,2232.4874
3903,0.196838,0.045563,10279.9994,64.690809,0.983705,0.817709,0.948309,128.426058,0.967651,0.808855,0.897097,253.107422,0.936245,0.792232,0.79604,483.309271,0.87826,0.76417,0.606049,0.196838,0.869114,49.6485,1305.2607
3904,0.477524,0.015778,16223.4007,37.209375,0.990627,0.701193,0.981214,74.52862,0.981227,0.694609,0.962376,148.886719,0.962497,0.681691,0.924854,296.887302,0.925217,0.656827,0.850209,0.477524,0.983226,75.5023,2857.037
3905,0.231064,0.028687,11553.2092,62.927619,0.984149,0.793546,0.955298,124.64164,0.968604,0.784596,0.911287,243.263672,0.938725,0.768109,0.826113,455.552278,0.885251,0.741058,0.671341,0.231064,0.93704,50.7637,1340.5033
3906,0.444397,0.017044,16055.2124,37.695772,0.990505,0.70479,0.980769,75.322127,0.981027,0.698192,0.961577,150.424805,0.96211,0.685225,0.92328,298.262648,0.924871,0.66059,0.847915,0.444397,0.981218,74.8128,1971.9645
3907,0.383392,0.017441,15372.0825,42.377344,0.989326,0.719172,0.97739,85.088367,0.978567,0.712307,0.954545,171.219727,0.956872,0.69878,0.908298,344.461788,0.913234,0.672936,0.814516,0.383392,0.97789,68.7681,2009.4965
3908,0.175873,0.020096,9424.8249,61.590028,0.984486,0.833683,0.946434,122.871509,0.96905,0.824915,0.89307,244.186523,0.938492,0.80814,0.787242,471.431278,0.881252,0.778923,0.588445,0.175873,0.941224,51.6438,1429.6955
3909,0.303452,0.041931,13744.2499,74.965947,0.981117,0.747442,0.955327,149.423474,0.962362,0.735472,0.910967,294.574219,0.9258,0.712969,0.824528,556.89031,0.859725,0.675454,0.668407,0.303452,0.921798,44.0134,1484.9862
3910,0.371902,0.104279,15189.2562,351.421875,0.911481,0.672746,0.810286,686.261488,0.827138,0.625058,0.629191,1231.453125,0.68981,0.566097,0.33352,1682.29886,0.576247,0.540059,0.086772,0.371902,0.829816,10.8575,2116.3518
3911,0.455963,0.010849,16130.1506,21.097472,0.994686,0.706175,0.989284,42.116911,0.989391,0.702542,0.978603,83.487305,0.97897,0.69545,0.95757,158.039819,0.960191,0.682795,0.919649,0.455963,0.988469,108.6833,1979.8019
3912,0.144058,0.017395,8017.9372,44.079733,0.988897,0.86179,0.954915,88.140317,0.977798,0.855703,0.909748,174.480469,0.95605,0.844083,0.82093,337.647571,0.91495,0.823185,0.652107,0.144058,0.940424,66.8053,1274.6279
3913,0.289795,0.033829,13383.044,80.194715,0.9798,0.754153,0.950893,159.922183,0.959717,0.741652,0.902031,313.21582,0.921104,0.718582,0.807969,582.646799,0.853238,0.68162,0.642079,0.289795,0.940979,41.6102,1602.4147
3914,0.345932,0.030396,14712.7551,73.567555,0.981469,0.727165,0.959086,145.455939,0.963361,0.714944,0.919197,273.225586,0.931177,0.693816,0.848543,438.610509,0.889519,0.667269,0.757897,0.345932,0.951147,44.704,1960.6414
3915,0.02005,0.006409,1277.6141,25.049449,0.99369,0.976873,0.840006,45.84029,0.988453,0.974272,0.706698,76.473633,0.980737,0.970927,0.498286,113.528604,0.971403,0.968164,0.179761,0.02005,0.823673,98.1078,1068.0249
3916,0.429489,0.013489,15932.9599,28.515028,0.992817,0.709108,0.985339,57.254583,0.985578,0.704113,0.970561,114.987305,0.971036,0.694195,0.94087,228.182491,0.942523,0.675232,0.882641,0.429489,0.984174,90.3945,1846.2202
3917,0.083099,0.021164,4954.5058,70.831572,0.982158,0.911149,0.882806,140.084507,0.964714,0.902091,0.768079,268.672852,0.932324,0.885873,0.555,453.614289,0.885739,0.863249,0.255801,0.083099,0.864764,46.1196,1200.327
3918,0.116577,0.008499,6696.7243,20.124678,0.994931,0.888374,0.975356,40.163663,0.989883,0.8857,0.950762,79.365234,0.980009,0.880606,0.902427,154.03881,0.961199,0.871417,0.809124,0.116577,0.96585,111.6457,1206.6606
3919,0.385056,0.008286,15397.1248,31.007812,0.992189,0.720412,0.983492,61.893547,0.98441,0.715346,0.967026,123.108398,0.96899,0.705462,0.934322,244.249039,0.938476,0.686533,0.869321,0.385056,0.988849,85.5561,3993.0582
3920,0.279404,0.02005,13091.9558,48.153309,0.987871,0.765,0.969879,96.258505,0.975754,0.757256,0.939805,190.845703,0.951928,0.742298,0.88075,372.156266,0.906258,0.71488,0.767891,0.279404,0.964152,62.5344,1522.8458
3921,0.236786,0.023392,11751.2095,55.449265,0.986033,0.790174,0.961391,110.846826,0.972079,0.781401,0.922907,221.115234,0.944303,0.764356,0.846592,434.234407,0.890621,0.733012,0.700467,0.236786,0.954513,56.1096,1408.1813
3922,0.23735,0.087219,11770.5148,196.86921,0.950411,0.768625,0.863007,386.254798,0.902707,0.74161,0.731291,723.454102,0.81777,0.699011,0.496936,1147.976736,0.710837,0.657067,0.202515,0.23735,0.78157,18.7567,1416.0359
3923,0.488922,0.084579,16248.2702,61.042831,0.984624,0.696496,0.969225,121.650729,0.969357,0.685962,0.938668,240.125977,0.939515,0.665902,0.878935,464.554546,0.882984,0.630035,0.765773,0.488922,0.89493,52.0127,2018.5624
3924,0.097321,0.020599,5712.3985,65.542004,0.983491,0.89858,0.90634,129.890994,0.967282,0.889614,0.815034,251.876953,0.936555,0.873146,0.643841,445.112147,0.887881,0.848348,0.379495,0.097321,0.887741,49.1274,1257.481
3925,0.274902,0.079941,12961.5012,74.722748,0.981178,0.763467,0.952774,149.484513,0.962346,0.751743,0.905521,298.327148,0.924855,0.729281,0.811445,581.208937,0.8536,0.690347,0.632463,0.274902,0.821724,44.132,1409.4884
3926,0.261185,0.022659,12547.6954,80.194715,0.9798,0.771665,0.947483,160.227378,0.95964,0.760095,0.894738,316.96875,0.920159,0.738548,0.790425,603.026934,0.848104,0.703297,0.596481,0.261185,0.954426,41.6102,1869.8455
3927,0.084,0.010651,5003.2638,35.993382,0.990934,0.914647,0.941279,72.148099,0.981827,0.909486,0.882713,143.964844,0.963737,0.899411,0.767638,282.946289,0.928729,0.880575,0.54989,0.084,0.935174,77.283,1178.7948
3928,0.275787,0.083969,12987.358,346.010708,0.912844,0.721416,0.782043,641.947173,0.8383,0.681188,0.596056,1072.107422,0.729948,0.633738,0.326754,1377.972184,0.652904,0.606832,0.142985,0.275787,0.808999,11.02,2465.3123
3929,0.139801,0.054367,7819.6918,103.784972,0.973858,0.856489,0.891481,205.88455,0.94814,0.842282,0.785096,397.318359,0.89992,0.8172,0.586512,690.298923,0.826121,0.782756,0.286091,0.139801,0.770451,33.3856,1186.995
3930,0.215454,0.051498,10991.4119,162.456618,0.959079,0.788887,0.879045,319.172936,0.919604,0.766438,0.76252,614.742188,0.845153,0.728002,0.543268,1064.64324,0.731828,0.680819,0.211519,0.215454,0.876592,22.3825,1551.5873
3931,0.144791,0.017166,8051.8063,42.134145,0.989387,0.861031,0.957215,83.562392,0.978952,0.854936,0.915268,163.59082,0.958793,0.843526,0.834433,306.389696,0.922824,0.82394,0.691077,0.144791,0.940339,69.058,1257.1918
3932,0.069901,0.034576,4227.5634,70.405974,0.982265,0.923151,0.863932,139.229961,0.964929,0.914046,0.731545,259.998047,0.934509,0.898633,0.500872,439.92334,0.889188,0.877045,0.161817,0.069901,0.666244,46.3479,1080.7429
3933,0.437119,0.11087,15999.136,143.183134,0.963934,0.687917,0.926676,286.394993,0.92786,0.664193,0.853307,566.876953,0.85721,0.621184,0.709528,1086.27369,0.726379,0.556633,0.443014,0.437119,0.849048,25.1,1892.6902
3934,0.219986,0.032364,11157.7788,81.714706,0.979417,0.79774,0.940054,161.570236,0.959302,0.78565,0.88156,310.324219,0.921833,0.763922,0.772943,564.767295,0.857741,0.729961,0.587684,0.219986,0.924307,40.96,1423.1551
3935,0.373917,0.025665,15222.5465,63.231618,0.984073,0.718651,0.965949,126.655927,0.968097,0.708229,0.931743,252.123047,0.936493,0.688159,0.863962,496.375063,0.874968,0.651427,0.731751,0.373917,0.967056,50.5679,2217.1621
3936,0.051376,0.009628,3169.1113,25.596645,0.993552,0.946815,0.933606,50.784449,0.987208,0.943704,0.867806,94.438477,0.976212,0.938405,0.752579,165.22913,0.958381,0.92994,0.563237,0.051376,0.897894,96.8035,1078.0072
3937,0.032211,0.013184,2027.0722,35.020588,0.991179,0.963676,0.859013,69.462383,0.982503,0.959158,0.721415,126.123047,0.968231,0.951803,0.498022,190.798072,0.95194,0.943371,0.252257,0.032211,0.769334,78.7692,1046.7103
3938,0.336136,0.019669,14510.2341,40.978952,0.989678,0.736949,0.976886,82.158495,0.979305,0.729827,0.9537,165.498047,0.958313,0.71566,0.906898,333.459016,0.916005,0.688142,0.813092,0.336136,0.970687,70.4688,1697.1287
3939,0.319626,0.014053,14140.6725,46.694118,0.988238,0.744348,0.972912,93.633828,0.976415,0.737065,0.945605,188.138672,0.95261,0.722769,0.890387,378.345325,0.904699,0.695576,0.77828,0.319626,0.978099,64.0,2432.3223
3940,0.077347,0.022003,4640.4619,47.545312,0.988024,0.919718,0.915807,94.183179,0.976276,0.913762,0.832739,182.293945,0.954082,0.902632,0.675262,322.95637,0.918651,0.885109,0.426301,0.077347,0.852095,63.1368,1113.1596
3941,0.126816,0.011978,7200.4491,19.516682,0.995084,0.879659,0.977781,39.126,0.990145,0.876974,0.955425,78.134766,0.980319,0.871714,0.910848,154.226358,0.961152,0.861697,0.823479,0.126816,0.950797,113.5806,1161.9707
3942,0.459457,0.08963,16149.3682,64.751608,0.98369,0.698046,0.967153,129.280604,0.967436,0.686903,0.934416,257.229492,0.935207,0.66544,0.869488,505.752426,0.872606,0.626397,0.743321,0.459457,0.886263,49.6109,1848.6137
3943,0.413681,0.016891,15771.751,29.183824,0.992649,0.712411,0.984845,58.231207,0.985332,0.707318,0.969765,116.094727,0.970757,0.69729,0.939739,231.87092,0.941594,0.677716,0.879718,0.413681,0.979259,89.0435,1745.8218
3944,0.063889,0.013489,3888.9374,10.700735,0.997305,0.937007,0.977406,21.485728,0.994588,0.935721,0.954526,42.820312,0.989214,0.933188,0.908947,83.958654,0.978852,0.928415,0.819722,0.063889,0.886506,151.7037,1077.0428
3945,0.413025,0.017807,15764.3575,41.222151,0.989617,0.710631,0.978573,82.46369,0.979228,0.703615,0.957124,164.698242,0.958514,0.689881,0.914316,329.207945,0.917076,0.66347,0.828535,0.413025,0.978159,70.167,2034.6465
