index,mean_intensity,edge_density,texture_variance,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,E_x
1235,0.122818,0.029282,7005.386,64.812408,0.983674,0.87621,0.924467,1201.4417
1236,0.125732,0.031021,7147.7938,73.263557,0.981546,0.873357,0.915762,1230.4776
1237,0.258072,0.075607,12450.3884,317.313281,0.920072,0.736949,0.791449,2382.8529
1238,0.450958,0.017166,16099.8588,50.889292,0.987182,0.701694,0.974096,2938.2732
1239,0.324677,0.048248,14257.4904,173.035754,0.956414,0.721196,0.900505,2113.6983
1240,0.041275,0.020905,2573.1301,73.993153,0.981362,0.950535,0.761566,1093.6945
1241,0.205811,0.019241,10628.5031,45.174127,0.988621,0.81338,0.965211,1341.8095
1242,0.095383,0.011932,5610.6713,18.422289,0.99536,0.906967,0.973138,1117.6852
1243,0.244049,0.045074,11996.4052,120.68727,0.9696,0.775762,0.91753,1486.6929
1244,0.380203,0.067703,15323.0592,225.931434,0.94309,0.689214,0.879219,2172.9359
1245,0.102173,0.015915,5964.9747,35.202987,0.991133,0.898885,0.95159,1229.6049
1246,0.041931,0.015717,2612.2448,64.082812,0.983858,0.950509,0.799796,1170.6865
1247,0.483475,0.046204,16238.4927,165.253401,0.958374,0.678708,0.916637,3218.2487
1248,0.19751,0.012329,10306.4403,34.230193,0.991378,0.821655,0.972736,1375.3205
1249,0.298325,0.017456,13611.4899,44.748529,0.988728,0.754573,0.973122,1674.3007
1250,0.287796,0.023224,13328.1399,47.97091,0.987917,0.759982,0.970556,1752.7987
1251,0.136475,0.022995,7663.1501,62.380423,0.984287,0.865467,0.933261,1245.4697
1252,0.256775,0.022263,12409.4719,51.010892,0.987151,0.777962,0.966363,1466.7989
1253,0.411331,0.018188,15745.013,42.316544,0.989341,0.710956,0.977971,2035.9917
1254,0.039139,0.016891,2445.3918,33.926195,0.991454,0.957315,0.886141,1050.79
1255,0.217163,0.052765,11054.4633,211.035524,0.946842,0.780833,0.843595,1793.7975
1256,0.203079,0.008606,10523.5194,19.699081,0.995038,0.818804,0.984711,1308.1111
1257,0.489594,0.016953,16249.2081,32.588603,0.991791,0.701443,0.983573,2434.2385
1258,0.439362,0.032684,16017.1518,108.466544,0.972678,0.693411,0.944522,2550.2711
1259,0.095612,0.017715,5622.7117,26.569439,0.993307,0.906162,0.96113,1116.4856
1260,0.323837,0.027969,14238.3094,77.397932,0.980504,0.737176,0.955422,1720.672
1261,0.276657,0.055862,13012.6698,160.328631,0.959615,0.748677,0.899193,1704.3103
1262,0.248901,0.017258,12156.3897,29.001425,0.992695,0.786627,0.980461,1378.8553
1263,0.416824,0.016708,15806.3947,45.356526,0.988575,0.708959,0.97649,2216.0382
1264,0.341751,0.02243,14627.8475,30.156618,0.992404,0.73601,0.983144,1738.4451
1265,0.156219,0.024979,8571.2675,89.31466,0.977503,0.845125,0.914686,1621.4016
1266,0.342682,0.109421,14646.947,144.095129,0.963704,0.717316,0.919406,1647.3165
1267,0.058777,0.023666,3597.3219,61.346829,0.984547,0.93509,0.859981,1090.5314
1268,0.327332,0.029984,14317.5689,89.801057,0.97738,0.732828,0.948677,1873.12
1269,0.143646,0.028427,7998.8552,91.442647,0.976967,0.85493,0.906567,1332.2598
1270,0.099792,0.040588,5841.452,107.189752,0.973,0.891083,0.849707,1178.1224
1271,0.183456,0.024185,9740.7556,64.326011,0.983797,0.827753,0.945774,1376.1192
1272,0.109467,0.066879,6338.8728,277.732721,0.930042,0.859983,0.641795,1352.9887
1273,0.445587,0.080826,16063.7268,323.697243,0.918464,0.656539,0.834924,3055.6679
1274,0.406021,0.058792,15681.9472,199.057996,0.949859,0.685585,0.89602,2155.1141
1275,0.28476,0.02771,13243.7417,73.749954,0.981423,0.758163,0.95434,1657.193
1276,0.407684,0.071396,15702.095,70.345175,0.982281,0.706881,0.963298,1964.4484
1277,0.097916,0.022873,5743.5396,67.913189,0.982893,0.897882,0.903323,1196.2151
1278,0.352081,0.014893,14833.5068,34.473392,0.991317,0.731325,0.980976,1852.8979
1279,0.414749,0.118973,15783.6673,492.963419,0.875828,0.637016,0.744139,3562.5365
1280,0.026428,0.01355,1673.0784,52.409283,0.986799,0.967236,0.743219,1063.7022
1281,0.049255,0.031036,3045.0739,120.808869,0.96957,0.936449,0.674636,1124.3134
1282,0.129044,0.031021,7308.2465,110.351333,0.972204,0.864866,0.876417,1392.0673
1283,0.225876,0.027679,11370.0083,75.269945,0.98104,0.795443,0.945608,1703.4254
1284,0.138458,0.039932,7756.6739,145.675919,0.963306,0.851636,0.84666,1435.9192
1285,0.468033,0.137146,16189.801,318.286075,0.919827,0.654462,0.838943,2046.3658
1286,0.229004,0.078552,11480.8866,306.916544,0.922691,0.758892,0.780774,1937.3248
1287,0.172104,0.035431,9265.0309,95.698621,0.975895,0.831505,0.915419,1418.9383
1288,0.098068,0.008728,5751.5171,22.131066,0.994425,0.903845,0.96859,1161.5715
1289,0.397324,0.031982,15570.7277,85.545083,0.978452,0.707072,0.955,2452.5693
1290,0.329926,0.018295,14375.3809,59.401241,0.985037,0.737491,0.966091,2062.0052
1291,0.14978,0.022675,8280.683,83.052298,0.97908,0.851372,0.917837,1558.5379
1292,0.243332,0.030258,11972.5,97.826608,0.975359,0.779524,0.933078,1866.2946
1293,0.065857,0.033386,4000.3249,111.567325,0.971897,0.921855,0.771211,1129.2341
1294,0.193878,0.052307,10162.72,108.770542,0.972602,0.813059,0.912242,1261.0137
1295,0.428223,0.01825,15921.242,35.324586,0.991102,0.708248,0.98182,1853.744
1296,0.149582,0.035858,8271.6457,97.52261,0.975435,0.849452,0.90344,1306.4526
1297,0.045227,0.038498,2807.8812,142.14954,0.964194,0.937627,0.585108,1084.074
1298,0.228745,0.039093,11471.7402,50.281296,0.987335,0.797119,0.964019,1366.422
1299,0.14978,0.030716,8280.683,68.885983,0.982648,0.853505,0.931797,1222.8393
1300,0.13237,0.050415,7468.0029,149.931893,0.962234,0.85649,0.835812,1270.1198
1301,0.159409,0.041641,8713.186,162.09182,0.959171,0.832369,0.847609,1648.5055
1302,0.249359,0.054779,12171.3245,139.352757,0.964899,0.768964,0.906327,1499.7194
1303,0.173859,0.042023,9339.6588,27.481434,0.993078,0.840066,0.975909,1239.0926
1304,0.433685,0.02002,15970.2935,50.220496,0.98735,0.70458,0.974234,2712.2027
1305,0.385712,0.057831,15406.905,122.207261,0.969217,0.704758,0.934969,1863.9895
1306,0.164032,0.018295,8916.5851,33.257399,0.991623,0.847511,0.969353,1236.9318
1307,0.388931,0.017822,15454.0846,36.297381,0.990857,0.718374,0.980742,1788.2622
1308,0.240906,0.039291,11891.1332,69.311581,0.982541,0.785238,0.952318,1403.3379
1309,0.168381,0.038986,9105.3639,152.667877,0.961545,0.82627,0.862768,1663.3138
1310,0.348129,0.016068,14756.4667,30.643015,0.992281,0.733241,0.98302,1824.9145
1311,0.445663,0.019714,16064.2663,52.95648,0.986661,0.701775,0.97301,2324.0796
1312,0.209152,0.041016,10755.6272,82.6875,0.979172,0.805168,0.937117,1335.3736
1313,0.142883,0.060654,7963.4598,34.108594,0.991408,0.864179,0.964877,1205.2201
1314,0.032211,0.017517,2027.0722,31.251011,0.992128,0.964323,0.873551,1040.5189
1315,0.084229,0.010086,5015.6431,27.116636,0.99317,0.91564,0.95587,1137.8534
1316,0.318314,0.021072,14109.7781,68.825184,0.982664,0.741909,0.959909,2204.5273
1317,0.14769,0.023483,8185.1868,65.663603,0.98346,0.855646,0.934244,1286.1394
1318,0.198257,0.016205,10335.8168,49.065303,0.987641,0.818679,0.961071,1462.402
1319,0.16774,0.059128,9077.6984,174.251746,0.956108,0.823608,0.843031,1314.1426
1320,0.245071,0.049667,12030.3672,52.470083,0.986783,0.785667,0.96424,1339.346
1321,0.072769,0.042908,4387.4847,43.958134,0.988927,0.924173,0.91793,1092.3553
1322,0.436874,0.063995,15997.1356,194.984421,0.950886,0.679229,0.900135,2260.7881
1323,0.415649,0.014496,15793.5957,36.479779,0.990811,0.710473,0.981093,2651.6698
1324,0.441635,0.074142,16034.7451,281.563097,0.929077,0.664043,0.856145,2736.2763
1325,0.084488,0.012405,5029.6647,32.649403,0.991776,0.915468,0.9465,1125.1258
1326,0.215454,0.053436,10991.4119,88.281066,0.977763,0.800245,0.934166,1328.5291
1327,0.401367,0.074554,15623.6587,151.695083,0.96179,0.694789,0.920459,1687.3676
1328,0.087936,0.033096,5215.2385,79.769118,0.979907,0.905364,0.874874,1149.5173
1329,0.480316,0.0345,16231.0558,46.815717,0.988208,0.699396,0.976371,1999.5658
1330,0.043793,0.012863,2722.9168,18.422289,0.99536,0.954695,0.944702,1050.5387
1331,0.452194,0.103424,16107.6423,99.2858,0.974991,0.693001,0.949501,1919.1531
1332,0.105042,0.062454,6112.8563,29.305423,0.992618,0.897068,0.960713,1139.8217
1333,0.319168,0.027344,14129.9208,73.567555,0.981469,0.74006,0.957303,1824.5135
1334,0.14325,0.065445,7980.459,248.913695,0.937301,0.833996,0.74472,1365.787
1335,0.376923,0.136307,15271.2484,389.482445,0.901894,0.664804,0.791003,2153.0528
1336,0.09993,0.018143,5848.5984,50.828493,0.987197,0.898244,0.929056,1198.9388
1337,0.302139,0.033585,13710.5951,116.917693,0.97055,0.741858,0.930039,2142.3359
1338,0.419357,0.027222,15833.3765,68.581985,0.982725,0.704241,0.964523,2257.5065
1339,0.262451,0.104507,12586.9253,421.827849,0.893746,0.719734,0.725372,2042.4841
1340,0.301117,0.036926,13684.2206,81.410708,0.979494,0.747312,0.951329,1555.0019
1341,0.281357,0.058167,13147.74,230.673805,0.941896,0.736076,0.855945,2321.6738
1342,0.413284,0.083145,15767.2872,76.972335,0.980612,0.704293,0.96001,1769.0305
1343,0.325775,0.010544,14282.4617,20.550276,0.994824,0.745469,0.988209,1549.4465
1344,0.0345,0.011292,2165.9739,29.427022,0.992588,0.962465,0.888174,1058.2084
1345,0.153488,0.01593,8448.6686,30.521415,0.992312,0.855418,0.970495,1281.9389
1346,0.439743,0.027618,16020.1507,81.653906,0.979432,0.698229,0.958213,3157.5845
1347,0.11348,0.026062,6541.6445,54.53727,0.986263,0.886667,0.931388,1172.4328
1348,0.047974,0.03183,2969.8324,87.916268,0.977855,0.941653,0.758256,1067.9755
1349,0.23735,0.085892,11770.5148,84.085892,0.97882,0.785506,0.941515,1366.3127
1350,0.438065,0.026291,16006.8143,70.284375,0.982296,0.700246,0.964026,2332.0713
1351,0.047974,0.033554,2969.8324,89.557858,0.977441,0.941524,0.753333,1066.2725
1352,0.240494,0.023529,11877.2401,73.628355,0.981454,0.785314,0.949186,1610.2668
1353,0.415863,0.015366,15795.9362,51.497289,0.987028,0.708018,0.973297,3297.1566
1354,0.148148,0.096771,8206.147,398.176792,0.899704,0.810522,0.603153,1520.9974
1355,0.27562,0.041473,12982.462,61.772426,0.98444,0.765478,0.960966,1484.1799
1356,0.311844,0.033035,13954.1876,60.556434,0.984746,0.745803,0.964415,1737.1285
1357,0.097488,0.031204,5721.1866,101.170588,0.974516,0.893796,0.855406,1227.7201
1358,0.283157,0.012222,13198.7267,41.708548,0.989494,0.765438,0.97397,2447.9459
1359,0.403885,0.058777,15655.5416,213.041912,0.946337,0.684191,0.888427,2799.8912
1360,0.045532,0.009354,2825.9243,27.116636,0.99317,0.951826,0.921688,1074.0542
1361,0.265579,0.022781,12682.9246,76.911535,0.980627,0.768857,0.950294,1855.4586
1362,0.371902,0.089401,15189.2562,145.49352,0.963352,0.705108,0.92159,1640.6501
1363,0.041733,0.0271,2600.4253,29.670221,0.992526,0.955246,0.906656,1051.7031
1364,0.350006,0.021866,14793.3066,55.814062,0.985941,0.729081,0.969065,1785.7554
1365,0.328156,0.017929,14336.0275,41.526149,0.98954,0.740937,0.976257,1805.6473
1366,0.36351,0.012299,15044.8678,26.083042,0.99343,0.728486,0.9858,1785.7601
1367,0.291565,0.026001,13431.2276,70.284375,0.982296,0.75545,0.957008,1742.4536
1368,0.069031,0.017944,4178.8652,44.322932,0.988836,0.92749,0.913244,1126.075
1369,0.094467,0.017792,5562.4413,45.903722,0.988437,0.904784,0.931941,1154.5015
1370,0.195633,0.018402,10232.3788,49.6733,0.987488,0.820458,0.960204,1355.1528
1371,0.155731,0.024719,8549.4216,21.827068,0.994502,0.855476,0.979065,1204.5473
1372,0.250931,0.112595,12222.3933,282.657491,0.928802,0.746702,0.810741,1464.8396
1373,0.132935,0.024612,7494.9746,64.934007,0.983644,0.869,0.928479,1345.0387
1374,0.375427,0.025665,15247.1679,57.212454,0.985589,0.718604,0.969291,1782.6188
1375,0.18399,0.030838,9762.7223,63.414017,0.984027,0.827318,0.946711,1478.2725
1376,0.149155,0.078964,8252.1634,35.142188,0.991148,0.858535,0.96516,1198.409
1377,0.453201,0.010468,16113.8375,30.886213,0.99222,0.704586,0.984306,3722.2337
1378,0.366791,0.06929,15102.401,161.483824,0.959324,0.704547,0.912424,1780.375
1379,0.311844,0.051971,13954.1876,45.052528,0.988652,0.748297,0.97353,1503.5634
1380,0.240509,0.078827,11877.7551,151.451884,0.961851,0.77351,0.89545,1386.5434
1381,0.37384,0.021378,15221.2951,57.516452,0.985512,0.719358,0.969051,2202.4968
1382,0.097137,0.017212,5702.8074,44.383732,0.98882,0.901925,0.936272,1141.2665
1383,0.496094,0.046432,16255.2578,73.385156,0.981515,0.694181,0.963018,2232.0335
1384,0.294022,0.030701,13497.4279,65.906801,0.983399,0.754246,0.959966,1510.5935
1385,0.077835,0.014328,4667.2853,26.50864,0.993323,0.921601,0.953624,1098.6914
1386,0.22673,0.018997,11400.4234,48.518107,0.987779,0.79838,0.965125,1390.0006
1387,0.224014,0.020386,11303.4182,59.52284,0.985007,0.798563,0.956847,1450.9958
1388,0.187042,0.069626,9887.5349,62.745221,0.984195,0.824855,0.948007,1255.1527
1389,0.271286,0.039261,12854.7865,116.370496,0.970688,0.758541,0.925989,1747.4773
1390,0.062408,0.024796,3804.849,59.948438,0.9849,0.931789,0.870786,1090.8816
1391,0.049606,0.011292,3065.6385,36.479779,0.990811,0.946706,0.902884,1095.395
1392,0.195175,0.031021,10214.2456,102.933778,0.974072,0.812764,0.917447,1517.142
1393,0.187302,0.024857,9898.0881,59.340441,0.985053,0.824895,0.950952,1333.6026
1394,0.265427,0.022125,12678.2713,44.68773,0.988744,0.773476,0.971175,1424.7501
1395,0.16011,0.036758,8744.244,111.141728,0.972005,0.839195,0.895721,1379.844
1396,0.390579,0.019089,15477.7118,39.094164,0.990153,0.717066,0.97931,1683.3048
1397,0.373627,0.070496,15217.7872,78.674724,0.980183,0.716085,0.957626,1693.902
1398,0.453949,0.147919,16118.3517,626.601011,0.842166,0.609091,0.681744,4468.0843
1399,0.231064,0.021225,11553.2092,57.334053,0.985558,0.793587,0.959421,1481.5242
1400,0.209152,0.033569,10755.6272,52.530882,0.986768,0.810362,0.959924,1334.6311
1401,0.344864,0.015564,14691.2795,40.006158,0.989923,0.734077,0.977658,1878.2173
1402,0.375763,0.077621,15252.5991,279.739108,0.929537,0.682228,0.849737,2330.0093
1403,0.250671,0.011536,12213.9867,30.156618,0.992404,0.786127,0.97971,1473.3702
1404,0.300385,0.08194,13665.2418,338.410754,0.914758,0.708775,0.79682,2601.7723
1405,0.090439,0.014206,5348.9343,34.534191,0.991301,0.909355,0.94709,1132.1099
1406,0.474945,0.017288,16215.4306,42.377344,0.989326,0.700464,0.978594,3329.0639
1407,0.04071,0.02446,2539.4284,58.428447,0.985283,0.95263,0.811246,1050.5427
1408,0.365295,0.061264,15076.3501,148.351103,0.962632,0.70723,0.919418,2003.7396
1409,0.09845,0.016434,5771.4475,33.926195,0.991454,0.902127,0.951895,1131.2766
1410,0.282501,0.018494,13180.1956,54.415671,0.986293,0.762171,0.966196,1646.7966
1411,0.426331,0.082367,15903.3473,163.003814,0.958941,0.686636,0.916039,1740.7398
1412,0.452713,0.020767,16110.8503,63.839614,0.983919,0.699108,0.967534,2220.4711
1413,0.293869,0.018021,13493.339,44.870129,0.988698,0.757696,0.97274,1602.698
1414,0.286163,0.074951,13282.909,104.940165,0.973567,0.752075,0.935298,1412.8946
1415,0.348923,0.034348,14772.0972,91.199449,0.977028,0.722756,0.949518,2561.5636
1416,0.099594,0.05571,5831.1252,222.283456,0.944009,0.876659,0.686425,1299.2383
1417,0.18367,0.030014,9749.5467,66.879596,0.983154,0.826954,0.943753,1286.4937
1418,0.171249,0.015823,9228.5454,45.538925,0.988529,0.84044,0.959359,1387.2225
1419,0.484177,0.032623,16239.9691,70.101976,0.982342,0.695083,0.964641,2137.0647
1420,0.389114,0.039734,15456.7273,97.097013,0.975542,0.707894,0.948499,1957.0257
1421,0.185699,0.023926,9832.7666,53.382077,0.986554,0.826788,0.955634,1287.7937
1422,0.073074,0.05159,4404.4347,232.254596,0.941498,0.899416,0.569594,1420.3649
1423,0.377594,0.014786,15281.9655,33.0142,0.991684,0.722534,0.982291,1858.7883
1424,0.396988,0.015717,15566.2379,38.972564,0.990183,0.714871,0.979511,3468.0432
1425,0.274902,0.101181,12961.5012,244.049724,0.938527,0.737365,0.845732,1484.5585
1426,0.441193,0.011108,16031.3736,33.439798,0.991577,0.706461,0.982895,3929.8305
1427,0.498352,0.045776,16256.0734,174.251746,0.956108,0.676775,0.912194,4496.2907
1428,0.405121,0.017365,15670.8915,42.073346,0.989402,0.712476,0.978002,2011.7602
1429,0.344788,0.071243,14689.7399,79.890717,0.979876,0.72695,0.95545,1604.5701
1430,0.149506,0.020233,8268.1684,24.015855,0.993951,0.859949,0.976222,1186.4898
1431,0.372101,0.044342,15192.5582,174.312546,0.956093,0.701304,0.905791,2895.4923
1432,0.348312,0.020386,14760.081,45.174127,0.988621,0.731425,0.974917,1779.3881
1433,0.130707,0.044464,7388.3046,89.922656,0.977349,0.866471,0.90023,1163.976
1434,0.328644,0.02359,14346.9243,39.215763,0.990122,0.74069,0.977625,1651.9556
1435,0.499695,0.015701,16256.2439,42.073346,0.989402,0.699652,0.978799,3005.7858
1436,0.19841,0.015518,10341.8031,31.737408,0.992006,0.82046,0.974926,1331.9764
1437,0.44725,0.10144,16075.3164,49.126103,0.987626,0.702356,0.974968,1823.2669
1438,0.063644,0.024826,3875.0867,29.487822,0.992572,0.934453,0.937788,1082.4508
1439,0.046371,0.015549,2875.4801,43.106939,0.989142,0.94899,0.87752,1073.6058
1440,0.399124,0.018661,15594.5596,33.075,0.991669,0.715564,0.982628,1811.4165
1441,0.231613,0.07811,11572.402,310.746921,0.921726,0.756373,0.779911,1762.9631
1442,0.200668,0.062454,10430.046,32.406204,0.991837,0.819186,0.974551,1281.5053
1443,0.403412,0.03215,15649.6144,112.41852,0.971683,0.701088,0.941108,2838.3766
1444,0.34697,0.091888,14733.4749,374.768934,0.9056,0.679061,0.791728,2331.5817
1445,0.284668,0.036285,13241.1784,80.681112,0.979677,0.757204,0.950021,1603.8903
1446,0.097137,0.018173,5702.8074,44.991728,0.988667,0.901541,0.935598,1158.303
1447,0.04863,0.042404,3008.3756,181.9125,0.954178,0.929591,0.5025,1231.4711
1448,0.376038,0.042999,15257.0318,149.019899,0.962464,0.703445,0.91995,2376.6908
1449,0.341156,0.016739,14615.5773,40.978952,0.989678,0.734747,0.977052,1673.92
1450,0.349487,0.017578,14783.169,45.538925,0.988529,0.731097,0.974736,2186.637
1451,0.092789,0.013748,5473.7365,28.575827,0.992802,0.90769,0.957385,1147.9275
1452,0.493439,0.114182,16253.4506,488.525046,0.876946,0.6262,0.753799,4139.074
1453,0.082886,0.053253,4942.9206,159.963833,0.959707,0.899595,0.734933,1140.0188
1454,0.047394,0.026062,2935.7244,104.757767,0.973613,0.940207,0.707749,1128.4748
1455,0.076263,0.014435,4580.8368,34.169393,0.991393,0.922228,0.938926,1120.2492
1456,0.191895,0.024399,10083.4931,67.001195,0.983123,0.819961,0.945732,1382.4984
1457,0.203598,0.060028,10543.535,144.520726,0.963597,0.80037,0.887727,1358.7336
1458,0.377243,0.048721,15276.3707,79.465119,0.979984,0.714363,0.957407,1949.7987
1459,0.335449,0.095337,14495.5707,156.133456,0.960672,0.718711,0.911731,1518.9952
1460,0.441788,0.02301,16035.9018,49.065303,0.987641,0.703178,0.974942,2320.1748
1461,0.450958,0.013016,16099.8588,26.44784,0.993338,0.705899,0.986541,2036.5087
1462,0.049728,0.018051,3072.7876,29.244623,0.992634,0.947703,0.922066,1054.5774
1463,0.148407,0.022278,8218.0123,49.369301,0.987564,0.857809,0.950617,1267.276
1464,0.434631,0.022964,15978.3942,58.671645,0.985221,0.702729,0.96993,2020.38
1465,0.118622,0.023819,6798.4085,50.281296,0.987335,0.88224,0.939427,1164.1972
1466,0.290939,0.07341,13414.2437,227.998621,0.94257,0.730283,0.860754,1714.9367
1467,0.391708,0.039734,15493.6969,67.305193,0.983047,0.711619,0.964444,1921.6473
1468,0.2276,0.015656,11431.284,36.540579,0.990796,0.799606,0.973809,1388.791
1469,0.136414,0.03978,7660.2643,94.057031,0.976308,0.860878,0.89948,1219.7078
1470,0.417664,0.088303,15815.4269,199.848392,0.94966,0.682488,0.896478,1860.315
1471,0.284576,0.023758,13238.614,56.057261,0.98588,0.761467,0.965233,1678.3244
1472,0.170166,0.073517,9182.1505,296.519807,0.92531,0.805768,0.734709,1543.3433
1473,0.182175,0.067184,9687.8841,152.607077,0.96156,0.815406,0.871036,1275.6066
1474,0.43338,0.016861,15967.6556,36.783778,0.990735,0.706907,0.981129,1913.9868
1475,0.342728,0.016968,14647.8834,54.962868,0.986155,0.732053,0.969257,2127.8426
1476,0.337753,0.109573,14544.5324,438.851746,0.889458,0.673752,0.753035,2742.356
1477,0.242264,0.014542,11936.7724,29.852619,0.99248,0.790552,0.979537,1386.0719
1478,0.485031,0.090027,16241.68,86.274678,0.978268,0.692235,0.956486,2080.7908
1479,0.178757,0.027191,9545.8489,48.335708,0.987825,0.832975,0.958594,1273.9062
